img_url,name,price_list,shop_list
https://s.ek.ua/jpg/1205516.jpg,Sony RX10 IV," ,70 871 грн., ,54 000 грн., ,68 902 грн., ,59 875 грн., ,52 000 грн., ,52 842 грн., ,59 717 грн.","Stylus.ua,KT-group.ua,Цифра,Ibelieve.com.ua,Horoshiy.com.ua,Tehnopostavka.com.ua,Fragment.com.ua"
https://s.ek.ua/jpg/1421297.jpg,Nikon Z6," ,80 000 грн., ,98 925 грн.","Horoshiy.com.ua,Click24.in.ua"
https://s.ek.ua/jpg/511322.jpg,Nikon D5500," ,23 000 грн., ,17 500 грн.","Horoshiy.com.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/789645.jpg,Panasonic DMC-GX80," ,22 399 грн., ,18 349 грн., ,17 361 грн., ,21 998 грн., ,25 999 грн.","Panashop.com.ua,Denika.ua,Horoshiy.com.ua,Click24.in.ua,Panashop.com.ua"
https://s.ek.ua/jpg/2297051.jpg,Sony FX30," ,103 303 грн., ,95 700 грн., ,102 313 грн., ,128 557 грн., ,114 868 грн., ,114 868 грн., ,125 999 грн.","Stylus.ua,KT-group.ua,Цифра,Fragment.com.ua,click24.biz,Click24.in.ua,Cthp.net.ua"
https://s.ek.ua/jpg/216530.jpg,Canon EOS 6D," ,42 000 грн., ,55 278 грн., ,39 500 грн.","Horoshiy.com.ua,Click24.in.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/1756321.jpg,Fujifilm X-T4," ,87 000 грн., ,93 555 грн., ,82 342 грн., ,93 308 грн., ,98 707 грн., ,98 707 грн., ,94 050 грн.","KT-group.ua,Ibelieve.com.ua,Smartmag.biz.ua,Fragment.com.ua,click24.biz,Click24.in.ua,Photoline.com.ua"
https://s.ek.ua/jpg/1678243.jpg,Olympus E-PL10," ,19 495 грн., ,32 975 грн., ,32 975 грн., ,30 280 грн., ,33 222 грн., ,20 343 грн., ,20 343 грн.","Orb.com.ua,click24.biz,Click24.in.ua,Ebox24.biz,Ok24.in.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/2081024.jpg,Panasonic DC-GH5 II," ,45 999 грн., ,46 645 грн., ,85 197 грн.","Tv-project.com,Smartmag.biz.ua,Ok24.in.ua"
https://s.ek.ua/jpg/754137.jpg,Canon PowerShot G7X Mark II," ,29 708 грн., ,29 708 грн., ,47 401 грн., ,25 308 грн., ,25 308 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/1447325.jpg,Ricoh GR III," ,57 151 грн., ,57 151 грн., ,65 572 грн., ,51 619 грн., ,57 151 грн., ,51 619 грн., ,62 994 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,click24.biz,Click24.in.ua,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/926516.jpg,Sony A99 II," ,87 999 грн., ,89 999 грн., ,89 899 грн., ,94 220 грн., ,89 999 грн.","Aligator.com.ua,Touch,Fragment.com.ua,Kvshop.com.ua,SellPoint"
https://s.ek.ua/jpg/1506509.jpg,Nikon Coolpix A1000," ,15 178 грн., ,26 861 грн.","Smartmag.biz.ua,Ok24.in.ua"
https://s.ek.ua/jpg/743240.jpg,Sony A6300," ,46 000 грн., ,74 923 грн.","Horoshiy.com.ua,Click24.in.ua"
https://s.ek.ua/jpg/526802.jpg,Canon EOS 5DS R," ,104 299 грн., ,97 000 грн.","Tv-project.com,Horoshiy.com.ua"
https://s.ek.ua/jpg/456851.jpg,Panasonic DMC-LX100," ,19 000 грн., ,33 999 грн.","Horoshiy.com.ua,Foroom.com.ua"
https://s.ek.ua/jpg/727915.jpg,Fujifilm FinePix X70,[None],Ok24.in.ua
https://s.ek.ua/jpg/125584.jpg,Canon EOS 60D," ,19 000 грн., ,25 265 грн.","Horoshiy.com.ua,Click24.in.ua"
https://s.ek.ua/jpg/92428.jpg,Olympus E-P2," ,29 708 грн., ,29 708 грн., ,19 168 грн., ,12 110 грн., ,12 110 грн., ,16 258 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,click24.biz,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/1596256.jpg,Panasonic DC-S1H," ,99 999 грн., ,109 902 грн., ,109 902 грн.","Panashop.com.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/1526788.jpg,Panasonic DC-TZ95," ,27 486 грн., ,27 486 грн., ,29 771 грн., ,24 176 грн., ,24 176 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/1406116.jpg,Canon PowerShot SX740 HS," ,20 691 грн., ,25 308 грн., ,31 227 грн., ,20 691 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/926501.jpg,Fujifilm GFX-50S," ,193 014 грн., ,193 014 грн., ,235 426 грн., ,171 017 грн., ,138 254 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/2190554.jpg,Olympus OM-1," ,108 856 грн., ,108 856 грн.","click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/259050.jpg,Nikon D7100,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/727150.jpg,Canon EOS 550D,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/1668768.jpg,Panasonic DC-GX880," ,22 521 грн., ,22 521 грн., ,21 998 грн., ,24 263 грн.","click24.biz,Click24.in.ua,Click24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/727474.jpg,Canon EOS 60D kit,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/195585.jpg,Sony RX100,[None],Click24.in.ua
https://s.ek.ua/jpg/45951.jpg,Canon EOS 5D," ,125 999 грн., ,125 999 грн., ,125 999 грн., ,134 550 грн., ,132 112 грн., ,125 999 грн., ,125 999 грн.","Ctrs.com.ua,ACDC.com.ua,COMFY.ua,Tviy-Dim.com,Mta.ua,Brain.com.ua,Itbox.ua"
https://s.ek.ua/jpg/294280.jpg,Canon EOS 70D,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/379960.jpg,Sony A7s," ,56 999 грн., ,60 927 грн., ,58 099 грн.","Aligator.com.ua,Kvshop.com.ua,SellPoint"
https://s.ek.ua/jpg/1219070.jpg,Canon EOS 5D Mark II,[None],Tv-project.com
https://s.ek.ua/jpg/725794.jpg,Nikon D500,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/328712.jpg,Panasonic DMC-FZ72,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/2200171.jpg,Pentax K-3 III," ,88 514 грн., ,109 902 грн.","Timesport.com.ua,Click24.in.ua"
https://s.ek.ua/jpg/2195849.jpg,Kodak AZ528," ,13 781 грн., ,13 199 грн., ,13 199 грн., ,18 462 грн., ,13 753 грн.","Timesport.com.ua,click24.biz,Click24.in.ua,Ok24.in.ua,Saren.com.ua"
https://s.ek.ua/jpg/1686033.jpg,Canon EOS-1D X Mark III," ,250 900 грн., ,210 000 грн., ,392 911 грн., ,392 911 грн.","KT-group.ua,Horoshiy.com.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/2432162.jpg,Kodak AZ405," ,12 632 грн., ,12 632 грн., ,16 341 грн., ,12 066 грн., ,11 848 грн., ,12 066 грн., ,11 848 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,click24.biz,click24.biz,Click24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/2390140.jpg,Kodak AZ652," ,20 343 грн., ,20 343 грн., ,29 647 грн.","click24.biz,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/1284123.jpg,Panasonic DC-GH5S," ,65 178 грн., ,81 327 грн., ,81 327 грн.","Horoshiy.com.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/1228897.jpg,Kodak AZ422," ,10 324 грн., ,10 324 грн., ,15 468 грн., ,10 846 грн., ,10 846 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/244360.jpg,Panasonic DMC-XS1," ,142 877 грн., ,92 347 грн., ,148 815 грн., ,142 877 грн., ,173 680 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/1906280.jpg,Leica Q2 Monochrom," ,313 240 грн., ,313 240 грн.","click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/1767541.jpg,Leica M10-P," ,456 117 грн., ,456 117 грн.","click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/1510712.jpg,Olympus OM-D E-M1X,[None],Ok24.in.ua
https://s.ek.ua/jpg/741031.jpg,Canon EOS 1D X Mark II," ,140 000 грн., ,164 352 грн.","Horoshiy.com.ua,Click24.in.ua"
https://s.ek.ua/jpg/838039.jpg,Leica SL Typ 601,[None],Click24.in.ua
https://s.ek.ua/jpg/1242848.jpg,Panasonic DC-G9," ,37 899 грн., ,39 599 грн., ,33 532 грн., ,37 899 грн., ,37 899 грн., ,39 959 грн., ,30 500 грн.","Sokol.ua,Tv-project.com,Stylus.ua,Moyo.ua,Panashop.com.ua,Denika.ua,KT-group.ua"
https://s.ek.ua/jpg/2270699.jpg,Canon EOS R7," ,54 350 грн., ,64 294 грн., ,63 202 грн., ,63 034 грн., ,71 395 грн., ,71 395 грн., ,58 212 грн.","Easymac.com.ua,Mta.ua,Ibelieve.com.ua,Fragment.com.ua,click24.biz,Click24.in.ua,Ibelieve.com.ua"
https://s.ek.ua/jpg/925704.jpg,Panasonic DMC-G80," ,26 999 грн., ,29 999 грн., ,26 999 грн., ,32 916 грн., ,26 999 грн., ,33 628 грн., ,33 628 грн.","Sokol.ua,Tv-project.com,Moyo.ua,Horoshiy.com.ua,Repka.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/1612773.jpg,Canon PowerShot G7X Mark III," ,27 400 грн., ,37 166 грн., ,43 996 грн., ,34 064 грн., ,27 359 грн., ,40 125 грн., ,34 064 грн.","Domus.co.ua,Timesport.com.ua,click24.biz,Click24.in.ua,Cthp.net.ua,Ok24.in.ua,click24.biz"
https://s.ek.ua/jpg/1132174.jpg,Canon EOS M6," ,31 000 грн., ,31 000 грн.","Horoshiy.com.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/1201535.jpg,Fujifilm X-E3,[None],Click24.in.ua
https://s.ek.ua/jpg/174212.jpg,Panasonic DMC-FT20,[None],Euro-technika.com.ua
https://s.ek.ua/jpg/342511.jpg,Sony H300,[None],Click24.in.ua
https://s.ek.ua/jpg/1980492.jpg,Fujifilm X-E4," ,72 000 грн., ,75 000 грн.","Horoshiy.com.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/2171283.jpg,Canon EOS R5 C," ,198 299 грн., ,197 130 грн., ,173 500 грн., ,193 360 грн., ,195 426 грн., ,194 909 грн., ,257 178 грн.","Tv-project.com,Stylus.ua,KT-group.ua,Цифра,Ibelieve.com.ua,Fragment.com.ua,click24.biz"
https://s.ek.ua/jpg/1559539.jpg,Panasonic DMC-G90," ,27 999 грн., ,27 999 грн., ,27 799 грн.","Tv-project.com,Panashop.com.ua,Panashop.com.ua"
https://s.ek.ua/jpg/1150099.jpg,Canon EOS 200D," ,27 773 грн., ,25 000 грн., ,42 776 грн., ,42 776 грн., ,25 500 грн., ,25 000 грн.","Tviy-Dim.com,Horoshiy.com.ua,click24.biz,Click24.in.ua,Horoshiy.com.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/1050383.jpg,Canon EOS 77D," ,25 000 грн., ,47 132 грн., ,64 324 грн., ,38 000 грн., ,39 000 грн., ,31 500 грн.","Horoshiy.com.ua,Click24.in.ua,Ok24.in.ua,Horoshiy.com.ua,Horoshiy.com.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/2308469.jpg,Fujifilm X-H2," ,78 450 грн., ,77 000 грн., ,81 081 грн., ,80 867 грн., ,77 001 грн.","Orb.com.ua,KT-group.ua,Ibelieve.com.ua,Fragment.com.ua,Cthp.net.ua"
https://s.ek.ua/jpg/2245136.jpg,Fujifilm X-H2S," ,112 699 грн., ,86 480 грн., ,119 267 грн., ,119 267 грн.","Tv-project.com,ABCphoto.com.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/1596262.jpg,Olympus TG-6," ,20 545 грн., ,19 400 грн., ,20 351 грн., ,19 999 грн., ,20 790 грн., ,20 735 грн., ,21 911 грн.","Stylus.ua,KT-group.ua,Цифра,Aligator.com.ua,Ibelieve.com.ua,Fragment.com.ua,click24.biz"
https://s.ek.ua/jpg/125813.jpg,Nikon D7000,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/727212.jpg,Canon EOS 600D,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/1098085.jpg,Panasonic DC-TZ90," ,13 700 грн., ,22 433 грн., ,21 998 грн., ,13 599 грн., ,22 433 грн.","KT-group.ua,click24.biz,Click24.in.ua,Cthp.net.ua,Click24.in.ua"
https://s.ek.ua/jpg/1316683.jpg,Canon EOS 4000D," ,17 999 грн., ,17 999 грн., ,17 999 грн., ,18 804 грн., ,17 999 грн., ,13 836 грн., ,17 999 грн.","Sokol.ua,Ctrs.com.ua,Stylus.ua,Palladium.ua,Moyo.ua,ABCphoto.com.ua,COMFY.ua"
https://s.ek.ua/jpg/2335848.jpg,Olympus OM-5," ,56 889 грн., ,56 889 грн., ,56 889 грн., ,56 889 грн.","click24.biz,Click24.in.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/925805.jpg,Panasonic DMC-FZ2500," ,46 174 грн., ,46 174 грн.","click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/346646.jpg,Sony W810," ,9 888 грн., ,14 179 грн., ,38 243 грн., ,12 640 грн.","Click24.in.ua,Ok24.in.ua,Saren.com.ua,Ok24.in.ua"
https://s.ek.ua/jpg/346463.jpg,Nikon D3300,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/324259.jpg,Sony A7r," ,219 847 грн., ,219 847 грн.","click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/526537.jpg,Canon EOS 750D," ,25 500 грн., ,39 596 грн., ,24 500 грн.","Horoshiy.com.ua,Click24.in.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/1226879.jpg,Canon PowerShot G1 X Mark III," ,33 000 грн., ,62 639 грн.","Horoshiy.com.ua,Click24.in.ua"
https://s.ek.ua/jpg/1785917.jpg,Olympus OM-D E-M1 III,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/729634.jpg,Nikon D750,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/144460.jpg,Olympus E-PL3 kit 14-42," ,11 543 грн., ,11 543 грн.","click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/416840.jpg,Nikon D810,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/321553.jpg,Nikon D610,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/733115.jpg,Fujifilm X-M1," ,15 377 грн., ,15 377 грн.","Click24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/154753.jpg,Canon PowerShot S100," ,217 887 грн., ,217 887 грн., ,200 080 грн.","click24.biz,Click24.in.ua,Ebox24.biz"
https://s.ek.ua/jpg/732962.jpg,Panasonic DMC-GH4,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/2315691.jpg,Ricoh WG-80," ,15 377 грн., ,15 377 грн., ,23 493 грн., ,15 377 грн., ,15 377 грн., ,23 493 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,click24.biz,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/1447595.jpg,Fujifilm GFX-50R," ,143 000 грн., ,143 000 грн., ,143 000 грн.","Sokol.ua,Moyo.ua,Repka.ua"
https://s.ek.ua/jpg/2432163.jpg,Kodak FZ45," ,6 621 грн., ,6 621 грн.","click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/2366131.jpg,Kodak FZ55," ,7 100 грн., ,7 100 грн., ,6 403 грн., ,6 490 грн., ,6 403 грн., ,6 490 грн.","click24.biz,Click24.in.ua,click24.biz,click24.biz,Click24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/2428609.jpg,Leica M11 Monochrom,[None],Ok24.in.ua
https://s.ek.ua/jpg/2196000.jpg,EasyPix AquaPix W3048,[None],Saren.com.ua
https://s.ek.ua/jpg/1740048.jpg,Ricoh WG-60," ,19 112 грн., ,19 106 грн.","Timesport.com.ua,Saren.com.ua"
https://s.ek.ua/jpg/1688276.jpg,Leica SL2,[None],Click24.in.ua
https://s.ek.ua/jpg/1533881.jpg,Ricoh G900,[None],Click24.in.ua
https://s.ek.ua/jpg/1251396.jpg,Leica CL,[None],Click24.in.ua
https://s.ek.ua/jpg/752757.jpg,Leica ,[None],click24.biz
https://s.ek.ua/jpg/599419.jpg,Leica Q Typ 116,[None],Click24.in.ua
https://s.ek.ua/jpg/511242.jpg,Panasonic DMC-TZ57,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/456477.jpg,Canon PowerShot G7X,[None],Ok24.in.ua
https://s.ek.ua/jpg/346631.jpg,Sony W830,[None],Ok24.in.ua
https://s.ek.ua/jpg/175577.jpg,Nikon D800,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/171028.jpg,Nikon D4,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/1805283.jpg,Sony ZV-1," ,32 999 грн., ,32 999 грн., ,32 999 грн., ,32 999 грн., ,32 999 грн., ,25 740 грн., ,32 999 грн.","Sokol.ua,Ctrs.com.ua,Stylus.ua,Moyo.ua,COMFY.ua,Denika.ua,Цифра"
https://s.ek.ua/jpg/1891532.jpg,Fujifilm X-S10," ,58 700 грн., ,62 370 грн., ,62 205 грн., ,69 260 грн., ,69 260 грн., ,62 700 грн., ,91 351 грн.","KT-group.ua,Ibelieve.com.ua,Fragment.com.ua,click24.biz,Click24.in.ua,Photoline.com.ua,Ok24.in.ua"
https://s.ek.ua/jpg/125075.jpg,Canon EOS 1100D,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/1643964.jpg,Canon EOS 90D," ,51 999 грн., ,51 999 грн., ,51 999 грн., ,51 999 грн., ,42 725 грн., ,51 999 грн., ,43 673 грн.","Sokol.ua,Tv-project.com,Ctrs.com.ua,ACDC.com.ua,Stylus.ua,Moyo.ua,ABCphoto.com.ua"
https://s.ek.ua/jpg/1197544.jpg,Olympus OM-D E-M10 III," ,31 886 грн., ,31 886 грн., ,27 276 грн., ,31 886 грн., ,31 102 грн., ,31 886 грн., ,31 102 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,click24.biz,click24.biz,Click24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/408593.jpg,Panasonic DMC-FZ1000," ,21 999 грн., ,20 200 грн., ,21 805 грн., ,22 437 грн., ,31 668 грн., ,31 668 грн., ,20 444 грн.","Stylus.ua,KT-group.ua,Цифра,Horoshiy.com.ua,click24.biz,Click24.in.ua,Cthp.net.ua"
https://s.ek.ua/jpg/799289.jpg,Canon EOS 80D,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/357353.jpg,Sony A6000," ,28 737 грн., ,27 999 грн., ,28 875 грн., ,25 700 грн., ,27 860 грн., ,25 800 грн., ,27 859 грн.","Stylus.ua,Pulsepad.com.ua,Denika.ua,KT-group.ua,Цифра,Domus.co.ua,Ibelieve.com.ua"
https://s.ek.ua/jpg/1376589.jpg,Sony RX100 VI," ,45 999 грн., ,49 223 грн., ,49 223 грн.","Aligator.com.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/1115030.jpg,Olympus TG-5," ,8 843 грн., ,8 843 грн., ,8 120 грн.","click24.biz,Click24.in.ua,Ebox24.biz"
https://s.ek.ua/jpg/125526.jpg,Olympus SZ-10,[None],Euro-technika.com.ua
https://s.ek.ua/jpg/585633.jpg,Panasonic DMC-G7," ,21 999 грн., ,19 999 грн., ,21 999 грн., ,19 903 грн., ,23 500 грн., ,21 999 грн., ,24 742 грн.","Sokol.ua,Tv-project.com,Moyo.ua,Denika.ua,Horoshiy.com.ua,Repka.ua,click24.biz"
https://s.ek.ua/jpg/2092937.jpg,Canon EOS R3," ,234 400 грн., ,279 176 грн., ,279 176 грн., ,285 904 грн., ,337 764 грн.","KT-group.ua,click24.biz,Click24.in.ua,Ok24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/1911551.jpg,Olympus OM-D E-M10 IIIs," ,31 886 грн., ,31 886 грн., ,27 486 грн., ,27 486 грн.","click24.biz,Click24.in.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/752884.jpg,Leica ," ,272 598 грн., ,272 598 грн.","click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/2195870.jpg,EasyPix Aquapix W2024," ,3 073 грн., ,3 189 грн., ,3 070 грн., ,3 186 грн., ,3 070 грн., ,3 186 грн., ,3 070 грн.","Tomdom.prom.ua,Tomdom.prom.ua,Redprice.prom.ua,Redprice.prom.ua,Saren.com.ua,Saren.com.ua,Saren.com.ua"
https://s.ek.ua/jpg/1857278.jpg,Leica M10-R,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/1626752.jpg,Leica D-Lux 7,[None],Click24.in.ua
https://s.ek.ua/jpg/1260939.jpg,Panasonic DMC-GX800,[None],Click24.in.ua
https://s.ek.ua/jpg/1291981.jpg,Olympus OM-D E-M1 II,[None],Click24.in.ua
https://s.ek.ua/jpg/152224.jpg,Fujifilm FinePix X10,[None],Click24.in.ua
https://s.ek.ua/jpg/131253.jpg,Kodak EasyShare C123,[None],Click24.in.ua
https://s.ek.ua/jpg/59647.jpg,Panasonic DMC-FX55,[None],Click24.in.ua
https://s.ek.ua/jpg/2428474.jpg,Pentax K-3 III,[None],[None]
https://s.ek.ua/jpg/1394960.jpg,Nikon Coolpix P1000," ,43 999 грн., ,38 359 грн., ,43 999 грн., ,41 999 грн., ,39 917 грн., ,43 999 грн., ,50 094 грн.","Moyo.ua,ABCphoto.com.ua,COMFY.ua,Aligator.com.ua,Ibelieve.com.ua,Fragment.com.ua,click24.biz"
https://s.ek.ua/jpg/2427055.jpg,Sony ZV-E1," ,99 999 грн., ,99 999 грн., ,159 386 грн., ,159 386 грн., ,99 999 грн., ,89 999 грн., ,89 999 грн.","Moyo.ua,Sony Centre,click24.biz,Click24.in.ua,Moyo.ua,Sony Centre,Sony Centre"
https://s.ek.ua/jpg/2244722.jpg,Nikon Z30," ,57 151 грн., ,52 751 грн., ,52 751 грн., ,41 774 грн., ,57 151 грн., ,41 774 грн., ,50 573 грн.","click24.biz,Click24.in.ua,click24.biz,click24.biz,Click24.in.ua,Click24.in.ua,Click24.in.ua"
